-55.078,-7.6181,0.83925
-54.594,-8.6591,0.84037
-54.581,-8.6816,0.82025
-54.141,-8.9104,0.81052
-53.747,-10.082,0.80877
-53.278,-12.072,0.82555
-52.9,-11.611,0.82076
-52.322,-13.628,0.80267
-52.278,-11.822,0.8096
-51.775,-13.329,0.82191
-51.341,-12.582,0.79663
-50.598,-15.387,0.78873
-50.451,-15.419,0.78559
-50.45,-13.599,0.78869
-49.743,-14.943,0.8027
-48.766,-18.089,0.79442
-48.182,-17.393,0.78337
-47.582,-19.372,0.78197
-47.577,-17.393,0.78955
-47.378,-15.725,0.78019
-45.749,-20.504,0.78238
-45.45,-19.623,0.76427
-44.839,-20.64,0.76518
-44.398,-21.455,0.76841
-43.328,-23.024,0.76329
-42.573,-23.421,0.76553
-42.061,-23.838,0.75434
-40.538,-26.886,0.75971
-40.331,-25.371,0.7527
-39.687,-24.235,0.75776
-37.726,-29.611,0.76176
-37.552,-27.335,0.73705
-36.271,-29.009,0.75125
-35.573,-28.978,0.73987
-34.879,-29.197,0.73547
-33.575,-31.233,0.7342
-32.358,-32.38,0.72902
-31.426,-31.961,0.72114
-30.238,-33.725,0.72182
-28.494,-36.006,0.72498
-27.038,-37.041,0.72242
-26.286,-36.773,0.72216
-25.623,-34.882,0.72089
-23.783,-37.04,0.72259
-22.633,-38.466,0.7175
-21.652,-37.118,0.71568
-20.017,-38.927,0.71597
-19.033,-40.004,0.71228
-17.604,-40.252,0.71001
-15.975,-40.062,0.71353
-14.683,-40.759,0.70856
-13.465,-40.424,0.70978
-12.261,-40.329,0.70658
-10.636,-41.394,0.70754
-9.7566,-40.306,0.70497
-8.1757,-41.38,0.70897
-7.121,-41.131,0.70221
-5.4641,-41.854,0.70765
-3.6628,-42.118,0.70363
-2.3736,-43.305,0.70246
-1.576,-40.782,0.69956
-0.86058,-39.642,0.70162
-0,-38.383,0.70224
-0,-38.202,0.70719
-0,-34.286,0.70225
-0,-33.226,0.70696
-0,-28.44,0.70795
-0,-23.554,0.71269
-0,-20.728,0.71772
-0.48802,-7.8328,0.72075
-0,-8.9171,0.73927
-0.74424,-1.7634,0.72937
-2.1986,4.4247,0.74322
-18.085,0.99395,0.7648
-18.447,2.2186,0.75908
-18.285,1.4914,0.75044
-18.969,5.7277,0.74322
-20.422,13.207,0.76479
-21.744,17.568,0.78789
-23.108,24.151,0.80562
-25.584,32.976,0.85714
-26.829,33.618,0.9219
-28.702,39.595,0.93321
-30.065,40.811,1.0249
-30.68,38.802,1.1034
-33.128,44.067,1.0653
-34.76,43.953,1.1852
-36.464,44.828,1.1825
-37.955,43.011,1.1679
-39.513,43.972,1.1707
-39.391,39.546,1.2212
-40.732,39.392,1.181
-41.661,37.258,1.1908
-42.027,34.494,1.1497
-43.064,35.007,1.1446
-43.475,32.367,1.2068
-43.511,27.742,1.1485
-44.324,27.177,1.0864
-44.621,23.644,1.113
-45.298,23.509,1.0736
-45.78,21.7,1.0264
-45.919,20.772,1.0981
-46.137,18.279,1.0499
-46.346,17.677,1.0125
-46.276,14.464,1.0061
-46.571,12.68,0.9788
-46.799,11.97,0.93129
-47.186,13.116,0.9472
-46.813,7.4442,0.94476
-46.902,8.02,0.90254
-47.152,7.2138,0.9601
-47.334,7.6219,0.94209
-47.287,7.183,0.9081
-47.283,5.3679,0.92104
-47.26,4.4517,0.91752
-47.089,1.778,0.8806
-47.449,3.1801,0.86897
-47.981,5.2648,0.86773
-47.364,2.0763,0.90635
-47.276,0.7865,0.86729
-47.615,3.4096,0.85928
-47.703,2.9774,0.90306
-47.848,2.253,0.88797
-47.602,1.0912,0.86958
-47.608,1.9641,0.85663
-47.602,1.3074,0.86319
-47.342,-0.41601,0.87499
-47.512,0.018319,0.89115
-46.927,-2.0665,0.86939
-46.81,-3.6751,0.84193
-47.115,-2.1304,0.8168
-46.504,-5.4436,0.83616
-47.059,-3.1662,0.80845
-46.583,-3.6887,0.81663
-46.506,-2.7617,0.81813
-46.2,-4.9822,0.82307
-45.801,-5.5877,0.82001
-45.402,-9.1856,0.80918
-45.314,-7.0393,0.79609
-45.185,-7.0726,0.80789
-45.118,-6.8949,0.80016
-45.15,-6.3397,0.79697
-45.105,-6.1765,0.81143
-44.546,-7.5988,0.80174
-44.628,-6.2124,0.80474
-43.998,-8.1171,0.78883
-43.668,-9.2713,0.79587
-43.152,-11.315,0.79622
-42.737,-11.693,0.78476
-42.581,-11.865,0.77443
-42.36,-10.913,0.77509
-42.283,-10.586,0.7927
-41.489,-11.221,0.78564
-41.23,-11.894,0.78187
-40.645,-12.811,0.78601
-40.543,-12.682,0.7825
-40.273,-13.582,0.7691
-39.67,-13.861,0.77478
-39.196,-14.381,0.77613
-38.977,-14.136,0.76863
-37.991,-17.113,0.77741
-37.632,-16.532,0.76831
-37.538,-14.805,0.76742
-36.999,-15.561,0.77655
-36.078,-18.193,0.77383
-35.464,-18.775,0.76351
-34.861,-19.875,0.76887
-34.513,-18.387,0.75433
-34.535,-17.331,0.75613
-33.453,-19.866,0.76213
-32.738,-20.404,0.75596
-31.992,-20.817,0.74386
-31.629,-21.376,0.74807
-30.802,-22.289,0.74458
-29.98,-23.161,0.74726
-29.905,-20.929,0.74085
-28.709,-23.24,0.7407
-28.018,-24.211,0.74218
-27.566,-22.077,0.74162
-26.963,-22.364,0.73802
-25.698,-26.462,0.73935
-25.095,-25.366,0.72205
-24.482,-23.734,0.73289
-23.843,-25.025,0.73454
-22.644,-27.805,0.72897
-22.215,-25.142,0.72362
-20.84,-27.137,0.73214
-19.984,-27.293,0.72433
-19.727,-26.509,0.72731
-19.214,-25.637,0.72751
-18.266,-26.809,0.72593
-17.612,-27.476,0.72483
-17.184,-26.664,0.72338
-16.275,-25.699,0.72424
-15.169,-26.861,0.7223
-14.925,-25.222,0.72706
-13.619,-26.948,0.72846
-12.507,-29.398,0.72141
-12.209,-27.437,0.71923
-11.708,-26.056,0.72087
-10.88,-25.892,0.72289
-9.7929,-29.004,0.71687
-9.6952,-26.009,0.7164
-8.5675,-24.94,0.71845
-7.627,-27.665,0.71912
-7.222,-26.043,0.7165
-6.7991,-23.492,0.71632
-6.1132,-24.414,0.7197
-5.4285,-26.158,0.71776
-4.35,-25.34,0.71503
-4.1561,-23.176,0.71571
-3.5863,-23.546,0.71809
-2.8464,-23.22,0.71591
-2.2489,-23.099,0.71958
-2.0476,-20.826,0.72014
-1.0275,-23.609,0.7217
-1.2337,-19.15,0.71284
-0.81724,-18.66,0.72395
-0.32663,-17.06,0.71963
-0.05309,-17.482,0.72505
-0.27353,-12.922,0.71995
-0.76483,-8.6675,0.73002
-0,-10.11,0.73072
-0.29219,-7.6291,0.72763
-0.6094,-5.5239,0.73109
-0.29114,-5.4639,0.73521
-1.1258,0.43786,0.73528
-0.75633,-0.81456,0.7451
-2.0251,4.6241,0.74122
-1.7066,2.9382,0.75272
-0,-8.9397,0.7426
-3.6543,9.6829,0.72505
-18.853,-0.037585,0.74374
-18.952,0.74596,0.75565
-19.231,2.0201,0.76655
-18.879,0.13839,0.76597
-19.431,2.227,0.76238
-19.858,4.7377,0.76372
-19.745,5.2376,0.77851
-19.932,6.3277,0.76394
-20.433,8.1333,0.77909
-21.439,11.653,0.78559
-22.059,14.23,0.78988
-22.826,15.882,0.81815
-23.817,20.022,0.811
-24.81,22.412,0.83148
-25.58,22.281,0.84994
-26.142,23.36,0.84172
-27.604,27.68,0.87449
-27.723,25.39,0.87336
-28.25,24.616,0.8687
-28.846,23.717,0.87385
-29.044,20.638,0.90229
-29.708,20.956,0.8567
-30.17,19.609,0.90524
-30.687,19.913,0.85932
-30.974,18.13,0.8532
-31.107,17.44,0.88126
-31.736,17.507,0.87467
-31.848,16.277,0.89066
-32.111,15.391,0.86158
-33.3,19.033,0.85755
-32.896,13.272,0.93165
-33.324,13.937,0.88497
-33.508,13.532,0.87869
-33.548,12.62,0.84737
-33.477,7.624,0.8152
-34.062,10.823,0.84237
-33.947,8.8982,0.85597
-33.71,5.5409,0.83454
-34.266,8.8178,0.81514
-34.071,6.4889,0.82482
-34.377,7.0985,0.83752
-34.192,5.9684,0.83878
-34.481,6.0375,0.82477
-34.551,6.0018,0.82491
-34.42,4.0896,0.83597
-34.398,2.6615,0.81093
-34.448,3.2916,0.81862
-34.296,1.1079,0.81619
-34.317,0.70095,0.7942
-34.369,0.97852,0.7867
-34.3,0.50391,0.80998
-34.794,3.1593,0.80781
-33.99,-2.9788,0.8011
-34.208,-0.27788,0.77891
-34.767,2.055,0.77986
-34.58,0.38412,0.79614
-34.246,-1.0696,0.79799
-34.171,-0.61934,0.78328
-34.05,-0.97681,0.78283
-33.537,-4.5969,0.78701
-33.926,-2.5681,0.78338
-33.217,-4.8547,0.78667
-33.02,-5.6458,0.77151
-33.085,-5.1094,0.75512
-33.032,-4.9766,0.77649
-32.705,-5.8467,0.78133
-32.715,-4.4533,0.77228
-32.644,-3.53,0.77919
-32.703,-2.6565,0.78023
-32.468,-3.6034,0.77925
-32.417,-3.2365,0.77255
-32.04,-4.9342,0.78048
-32.044,-4.5681,0.78537
-31.528,-6.9095,0.78363
-30.957,-9.2694,0.77668
-30.951,-8.766,0.76776
-30.231,-10.551,0.76515
-30.128,-10.599,0.76343
-29.997,-9.8849,0.76612
-29.578,-10.795,0.76509
-29.767,-7.9774,0.76766
-29.769,-6.3482,0.76455
-28.902,-10.108,0.76656
-29.033,-8.5974,0.75784
-28.309,-10.669,0.7671
-28.019,-11.146,0.75461
-27.948,-10.965,0.76126
-27.276,-12.283,0.75017
-27.175,-12.13,0.74691
-27.017,-10.571,0.7475
-26.53,-11.853,0.74934
-26.53,-9.6206,0.7493
-26.109,-10.334,0.75679
-25.376,-13.045,0.75218
-25.096,-12.568,0.7365
-24.969,-11.619,0.7503
-24.552,-12.734,0.74609
-24.192,-12.898,0.74727
-23.697,-13.257,0.75639
-23.63,-11.453,0.74978
-23.521,-10.23,0.75251
-22.773,-11.727,0.74449
-22.435,-12.851,0.73923
-21.945,-12.895,0.74497
-21.671,-13.142,0.7462
-21.672,-12.657,0.74641
-20.727,-14.382,0.73816
-20.669,-11.974,0.73766
-19.854,-13.438,0.7426
-19.831,-13.377,0.73953
-19.797,-12.635,0.73762
-19.372,-13.233,0.74094
-19.141,-13.028,0.73661
-18.786,-12.397,0.73805
-18.216,-12.766,0.74226
-17.994,-12.618,0.73771
-17.529,-13.157,0.73792
-17.38,-12.693,0.73308
-16.824,-12.749,0.73666
-16.746,-12.375,0.74187
-16.736,-10.58,0.73807
-16.174,-11.299,0.74283
-16.003,-9.8648,0.74028
-15.256,-12.516,0.74504
-15.15,-11.853,0.73279
-14.982,-12.545,0.73699
-14.493,-12.108,0.74295
-14.14,-12.664,0.73011
-14.332,-9.4033,0.73925
-14.301,-7.8142,0.74337
-13.909,-7.7053,0.74162
-13.426,-9.8049,0.74699
-13.041,-9.9654,0.73831
-12.853,-10.842,0.72523
-12.782,-10.012,0.73871
-12.249,-10.909,0.73524
-11.925,-10.1,0.73898
-11.927,-8.6919,0.73869
-11.791,-9.8867,0.73511
-11.915,-6.3512,0.73843
-11.954,-4.5328,0.74268
-11.553,-5.8391,0.74664
-11.209,-7.0602,0.74601
-11.474,-5.2644,0.74355
-10.53,-8.7582,0.73831
-10.903,-6.817,0.73452
-10.52,-7.927,0.74271
-10.263,-8.1446,0.73979
-10.004,-8.7986,0.74014
-10.006,-7.6161,0.7391
-9.7459,-8.6558,0.73901
-9.6359,-7.4133,0.7384
-9.7612,-3.5598,0.73346
-9.6653,-3.8057,0.74587
-9.6622,-3.0773,0.74445
-9.6614,-2.8576,0.74522
-9.6562,-2.4255,0.74723
-9.5011,-3.1962,0.7493
-9.6566,-1.369,0.74514
-9.5452,-1.8049,0.74431
-9.5927,-1.7547,0.74642
-9.6806,-0.93908,0.74554
-9.6193,-1.1976,0.74979
-9.6648,-1.1566,0.74817
-9.9296,0.89254,0.74244
-9.6805,-0.066564,0.7509
-9.8144,0.25302,0.74607
-9.518,-1.1375,0.7451
-9.5725,-0.60842,0.74107
-9.5996,-0.91671,0.75127
-9.5063,-0.506,0.74844
-9.7508,0.14612,0.74913
-9.818,0.33261,0.74627
-9.6909,-0.22577,0.74455
-9.7787,0.51833,0.74806
-9.688,0.45342,0.74328
-9.6581,-0.046367,0.74572
-9.7565,-0.020762,0.7455
-9.7411,0.17428,0.75023
-9.8851,1.7176,0.7524
-10.109,2.4425,0.74612
-10.093,2.1846,0.75273
-10.132,1.8743,0.75552
-10.01,1.1803,0.74782
-10.026,1.3046,0.74824
-10.088,1.6961,0.74678
-10.271,2.0863,0.74286
-10.426,2.3431,0.75494
-10.287,2.0043,0.74859
-10.347,1.7015,0.75705
-10.389,2.0681,0.74798
-10.851,4.2615,0.75877
-10.976,4.3384,0.74826
-11.536,5.4379,0.74838
-11.956,7.532,0.74578
-12.324,8.7824,0.75747
-12.257,6.9404,0.758
-12.622,8.2074,0.76439
-12.457,7.2107,0.75605
-12.927,9.4859,0.76267
-12.719,4.9398,0.76961
-12.685,4.6289,0.74668
-12.795,4.6742,0.7647
-12.92,3.9224,0.74309
-13.019,4.2592,0.76827
-13.253,4.8562,0.75666
-13.06,4.0013,0.74574
-13.803,6.6846,0.75668
-13.833,7.1834,0.75568
-14.396,8.8016,0.75856
-15.08,11.622,0.77785
-14.958,10.082,0.76493
-15.036,8.885,0.77344
-15.264,8.9832,0.77237
-15.418,9.2916,0.77612
-15.47,7.7391,0.75945
-15.436,5.8779,0.77102
-15.548,5.9676,0.75412
-15.537,4.625,0.7577
-15.494,4.2309,0.75774
-15.587,4.1947,0.74812
-15.62,3.5813,0.74881
-16.052,5.2068,0.75505
-15.892,3.789,0.75064
-16.053,4.885,0.75331
-17.021,8.9211,0.76378
-17.448,10.338,0.76632
-17.478,9.3211,0.77512
-17.698,9.1699,0.76874
-17.838,9.9884,0.77491
-17.983,9.2174,0.78972
-17.789,4.7261,0.77553
-17.912,5.1308,0.77158
-17.819,3.7984,0.77018
-18.011,3.9278,0.762
-18.134,4.2912,0.75691
-18.012,3.2706,0.7589
-18.064,2.5639,0.76755
-18.805,6.3452,0.76542
-18.438,3.4967,0.75362
-18.958,5.8786,0.75176
-18.777,5.168,0.74905
-19.178,5.8079,0.77256
-19.142,5.9164,0.75768
-19.587,6.0138,0.75363
-19.974,7.4818,0.77316
-20.268,10.031,0.76066
-20.024,7.487,0.76824
-19.862,5.3732,0.75997
-19.94,4.8745,0.76173
-20.149,5.3199,0.76217
-20.125,5.5453,0.76228
-20.193,4.659,0.76233
-20.083,2.7875,0.7636
-20.16,3.0231,0.7619
-20.104,2.2967,0.75931
-20.175,2.1075,0.75837
-20.241,2.3286,0.74708
-20.352,2.4302,0.76086
-20.346,1.8818,0.76314
-20.41,2.4652,0.75735
-20.429,2.0907,0.74843
-20.566,2.1936,0.75443
-20.869,2.9961,0.76061
-20.988,2.8304,0.76324
-21.451,5.3776,0.75274
-21.452,4.9824,0.77108
-21.555,4.2629,0.78011
-21.589,3.7996,0.78115
-21.564,3.4909,0.77513
-21.691,4.3503,0.77315
-21.588,3.4502,0.78004
-22.069,4.8773,0.79081
-21.515,0.95955,0.79032
-21.736,2.1677,0.76812
-21.587,1.0041,0.76366
-21.922,1.6732,0.76571
-21.591,0.74092,0.75836
-21.539,0.17396,0.75819
-21.443,-1.5288,0.75445
-21.522,-0.035616,0.75226
-21.366,-2.9661,0.75859
-21.491,-0.074651,0.76493
-21.531,-0.11196,0.75983
-21.513,-0.050144,0.75246
-21.523,0.016003,0.75945
-21.601,0.5066,0.76888
-21.601,0.33826,0.75671
-21.66,0.70954,0.77136
-21.613,0.068552,0.75733
-21.648,0.41291,0.77435
-21.974,1.7992,0.75879
-21.519,-0.39601,0.7607
-21.515,-0.37718,0.75835
-22.001,2.2986,0.75252
-21.556,-0.19162,0.76913
-21.94,0.38199,0.76557
-21.783,0.92876,0.76583
-21.411,-0.44618,0.75551
-21.739,-0.01879,0.74883
-21.452,-0.37255,0.76794
-21.368,-2.0017,0.7667
-21.224,-2.7634,0.76257
-20.847,-3.164,0.74891
-20.765,-3.4372,0.75056
-20.735,-3.4872,0.76258
-20.652,-3.8551,0.74962
-20.603,-4.1664,0.75525
-20.499,-4.5982,0.75638
-20.277,-4.4332,0.74023
-20.389,-3.5879,0.74754
-20.35,-3.7169,0.75529
-20.379,-2.3375,0.74561
-20.481,-0.95122,0.75783
-20.573,0.46943,0.75021
-20.294,-1.2319,0.74629
-20.194,-1.0036,0.7501
-20.174,-0.998,0.75975
-20.162,-0.8476,0.7443
-20.134,-1.2355,0.76842
-20.282,-0.432,0.75595
-20.161,-0.57796,0.76495
-19.995,-1.4109,0.76158
-20.083,-0.79469,0.76461
-20.009,-0.84853,0.75785
-19.965,-1.2483,0.74703
-19.97,-1.1719,0.76467
-20.032,-0.45392,0.75297
-20.054,-0.73845,0.75379
-19.905,-1.032,0.75839
-19.972,-0.20755,0.75986
-19.847,-1.1191,0.74393
-19.806,-1.1884,0.7557
-19.883,-1.9189,0.74812
-19.887,-1.4208,0.76093
-19.847,-1.2906,0.75696
-19.704,-1.9671,0.7539
-19.79,-1.0009,0.74601
-19.647,-1.6092,0.75937
-19.733,-0.95183,0.74505
-19.833,-0.33977,0.7593
-19.847,-0.20567,0.75905
-19.725,-0.41582,0.75188
-19.38,-2.2063,0.76572
-19.387,-2.2168,0.7529
-19.45,-2.2882,0.75119
-19.004,-3.6831,0.76197
-19.03,-3.4708,0.7606
-18.828,-4.203,0.74306
-18.7,-4.5285,0.74106
-18.634,-4.3445,0.74933
-18.609,-3.9546,0.74215
-18.951,-2.2263,0.75802
-18.907,-0.69022,0.74909
-18.81,-0.8161,0.7587
-18.841,-0.55866,0.75137
-18.804,-0.61491,0.76252
-18.861,-0.20589,0.76189
-18.833,-0.30269,0.75714
-18.807,-0.081805,0.75774
-18.731,-0.94023,0.76426
-17.85,-4.9961,0.7441
-17.988,-4.3096,0.75679
-18.106,-3.8432,0.75587
-18.327,-2.5275,0.75439
-17.957,-4.1994,0.74655
-17.954,-2.8157,0.74964
-18.011,-3.4619,0.75098
-17.975,-2.7258,0.75068
-18.175,0.1512,0.75242
-18.158,0.12159,0.75656
-17.86,-1.1659,0.75559
-18.179,-0.92819,0.75137
-17.993,-0.075547,0.74727
-17.823,-1.1008,0.75127
-18.009,0.069682,0.757
-17.918,-0.56882,0.74163
-17.927,-0.13541,0.74316
-17.855,-0.44736,0.76489
-17.767,-1.0012,0.76157
-17.742,-1.3084,0.74503
-17.591,-1.7935,0.75997
-17.591,-1.7067,0.74274
-17.615,-1.5911,0.75879
-17.614,-0.86709,0.74045
-17.631,-1.1377,0.75602
-17.65,-0.5739,0.74084
-17.664,-0.26171,0.75971
-17.685,-0.0020726,0.7587
-17.593,-0.69618,0.74974
-17.629,-0.59335,0.75121
-17.539,-0.57406,0.75063
-17.649,-0.26084,0.74661
-17.663,-0.12094,0.76249
-17.656,-0.053844,0.7571
-17.692,0.21724,0.754
-17.725,0.16895,0.75032
-17.704,-0.036906,0.74811
-17.728,0.32328,0.75871
-17.59,-0.52949,0.74763
-17.788,0.6617,0.75076
-17.842,0.97595,0.7473
-17.818,0.81428,0.75262
-17.805,0.31526,0.76032
-17.919,1.2177,0.76385
-17.895,0.75375,0.76343
-17.938,0.95345,0.76649
-17.936,0.76167,0.7446
-17.91,0.5893,0.75079
-18.032,0.93134,0.74689
-17.952,0.53866,0.75497
-17.962,0.31095,0.75332
-17.968,0.33991,0.74381
-17.934,0.40309,0.75305
-18.297,1.4592,0.75581
-18.074,0.0040694,0.75439
-18.266,1.3695,0.74411
-17.968,0.14447,0.76735
-18.419,2.1595,0.75355
-18.861,4.0989,0.7512
-18.493,2.1008,0.75822
-18.968,4.0956,0.7585
-18.775,2.8406,0.75909
-18.949,4.1244,0.75965
-18.778,3.6344,0.77077
-18.638,3.2936,0.77731
-18.96,4.1517,0.75853
-18.923,3.7346,0.75594
-18.981,2.7823,0.76795
-19.045,3.5945,0.76228
-18.837,0.81506,0.75862
-18.858,0.82507,0.75817
-18.942,2.1695,0.75374
-18.787,0.19933,0.77037
-18.836,0.33214,0.7513
-18.872,0.65357,0.75247
-18.791,0.15337,0.76261
-18.765,-0.20991,0.74931
-18.809,-0.044985,0.74687
-18.866,0.28073,0.75111
-18.881,0.3958,0.75574
-18.915,0.58824,0.76504
-18.938,0.69572,0.76171
-18.848,0.18634,0.74808
-18.785,-0.23766,0.74734
-18.781,0.014767,0.759
-18.737,-0.61723,0.76454
-18.776,-0.29453,0.75149
-18.761,-0.28725,0.76516
-18.804,-0.12313,0.75746
-19.229,1.9871,0.75713
-18.794,-0.060419,0.7695
-18.832,0.28109,0.75164
-18.861,0.13768,0.76562
-18.869,0.23257,0.74824
-18.934,-0.55099,0.76522
-18.859,-0.026756,0.75309
-18.851,-0.30876,0.75675
-18.853,-0.05944,0.74647
-18.917,0.19652,0.74877
-18.875,0.092155,0.75495
-18.862,-0.02106,0.75631
-18.85,0.041239,0.75873
-18.821,-0.54412,0.75896
-18.827,-0.18204,0.74975
-18.814,-0.24541,0.75621
-18.834,0.017759,0.75159
-18.885,0.18794,0.74607
-18.837,-0.21233,0.76868
-18.851,-0.13917,0.77376
-18.825,-0.13887,0.76381
-18.877,0.046006,0.75467
-18.82,0.012085,0.75261
-18.847,0.030535,0.7497
-18.822,-0.06781,0.74758
-18.807,-0.20201,0.75174
-18.819,-0.043622,0.76157
-18.832,-0.091086,0.76016
-18.747,-0.51001,0.75552
-18.819,0.060261,0.75323
-18.786,-0.077058,0.76112
-18.788,0.066554,0.7645
-18.789,0.032132,0.76146
-18.831,0.26781,0.74295
-18.855,0.211,0.75883
-18.872,0.32652,0.75729
-18.884,0.39676,0.75643
-18.821,-0.17835,0.7545
-18.849,0.33854,0.7466
-18.865,0.1323,0.75638
-18.817,-0.3044,0.76105
-18.8,-0.18928,0.76072
-18.723,-0.94192,0.74626
-18.768,-0.38213,0.75405
-18.776,-0.20501,0.75584
-19.82,1.7168,0.76013
-19.89,1.7754,0.75464
-19.902,1.1115,0.76651
-19.771,0.67234,0.75785
-19.636,-0.32708,0.75685
-19.803,0.28283,0.74724
-19.953,1.0345,0.76764
-19.807,0.54921,0.7632
-19.858,0.47981,0.74954
-19.853,0.54927,0.75117
-19.742,-0.34322,0.7617
-19.775,-0.22976,0.75317
-19.786,-0.077753,0.76209
-19.856,0.10725,0.75259
-19.774,-0.32999,0.74806
-19.623,-1.0233,0.74902
-19.712,0.25118,0.75263
-19.578,-0.57292,0.76003
-19.796,0.6302,0.75455
-19.721,-0.56238,0.74879
-19.466,-1.9459,0.76095
-19.598,-1.0656,0.76278
-19.543,-1.5083,0.75407
-19.807,-0.48847,0.74958
-19.861,0.28602,0.74891
-19.788,-0.10496,0.76506
-19.846,0.48341,0.76014
-19.757,-0.63858,0.75786
-19.699,-0.40316,0.75692
-19.705,-0.15166,0.75219
-19.909,1.4319,0.76082
-19.687,-0.32619,0.75597
-19.791,0.042987,0.75542
-19.814,0.23858,0.75843
-19.88,0.57683,0.75877
-19.689,-0.30045,0.7507
-19.706,-0.38285,0.75979
-19.624,-0.82845,0.76163
-19.59,-0.82631,0.76158
-19.358,-2.2055,0.75344
-19.176,-2.8345,0.7476
-19.086,-3.3798,0.7618
-18.971,-3.3271,0.73974
-18.784,-4.05,0.75212
-18.851,-3.464,0.7429
-18.755,-3.5492,0.75458
-18.765,-2.2816,0.75594
-18.715,-2.6635,0.76293
-18.906,-0.58722,0.7526
-18.921,-0.44701,0.75408
-18.917,-0.38215,0.76265
-19.033,0.4305,0.75048
-19.019,0.19377,0.74811
-19.035,0.28864,0.76723
-19.066,0.5096,0.75483
-19.003,0.016496,0.75099
-19.069,0.38377,0.74673
-18.955,-0.2703,0.75452
-18.983,-0.13379,0.76291
-19.069,0.26628,0.74289
-18.913,-0.58949,0.7483
-18.97,-0.44058,0.74628
-19.03,0.10232,0.77123
-18.94,-0.48136,0.75468
-18.965,-0.29923,0.75131
-18.921,-0.49294,0.76192
-18.989,0.20432,0.74907
-19.002,0.094163,0.75192
-18.996,0.11035,0.7533
-19.051,0.13601,0.74724
-18.98,-0.10494,0.76776
-18.943,-0.16619,0.75649
-19.012,0.1472,0.75475
-19.006,-0.23487,0.76045
-19.001,0.048382,0.7627
-18.942,-0.24901,0.75069
-19.005,-0.025933,0.74947
-19.018,-0.030659,0.75756
-19.004,0.064434,0.76474
-18.946,-0.075255,0.76302
-19.002,0.078956,0.75265
-18.969,-0.071914,0.75483
-19.057,0.58609,0.75193
-18.971,0.080034,0.76317
-18.994,0.22546,0.75433
-19.45,2.2858,0.75234
-19.595,3.2165,0.7592
-19.082,0.73872,0.75535
-18.99,0.054312,0.76211
-18.951,0.027848,0.75525
-19.029,-0.61477,0.74973
-19.045,-0.93637,0.75912
-19.407,2.0862,0.75537
-18.911,-0.43867,0.7506
-18.908,-0.12847,0.74681
-18.796,-0.77513,0.75516
-18.809,-0.63279,0.74659
-18.923,-0.87317,0.76083
-18.775,-0.67989,0.74727
-18.738,-0.72807,0.7579
-18.723,-0.7653,0.74484
-18.819,-0.3548,0.7598
-18.794,-0.27201,0.75088
-18.854,0.16155,0.75255
-18.864,0.061318,0.76313
-18.847,0.23309,0.74504
-18.923,0.58276,0.75728
-18.886,0.25096,0.75663
-18.82,-0.27212,0.75406
-18.877,0.33334,0.75223
-18.815,-0.33859,0.7564
-18.783,-0.69654,0.76431
-18.818,-0.3878,0.75914
-18.848,-0.12772,0.7609
-18.888,0.061984,0.74837
-18.859,-0.10219,0.75117
-18.884,0.10888,0.74793
-18.853,-0.10044,0.75746
-18.798,-0.37569,0.75055
-18.782,-0.50748,0.75146
-18.778,-0.31948,0.74897
